Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,Log_Total_Income,Log_LoanAmount
LP_R08775,Male,No,3+,Graduate,No,400,394,216,300,1.0,Rural,N,794,6.678342114654332,5.37989735354046
LP_R05675,Male,No,0,Not Graduate,No,2683,2560,158,300,1.0,Semiurban,N,5243,8.56483984488359,5.0689042022202315
LP_A04112,Female,Yes,0,Graduate,No,8258,1912,168,360,1.0,Semiurban,Y,10170,9.227295812625597,5.1298987149230735
LP_R05823,Male,No,2,Graduate,Yes,5454,1126,115,180,0.0,Urban,N,6580,8.791941988456118,4.7535901911063645
LP_A01845,Male,Yes,1,Graduate,No,10258,915,138,240,1.0,Semiurban,Y,11173,9.321344930019094,4.9344739331306915
LP_A07838,Female,Yes,1,Graduate,No,9189,661,115,300,1.0,Urban,Y,9850,9.19532825185568,4.7535901911063645
LP_A04568,Female,Yes,0,Graduate,No,5284,3152,106,300,1.0,Urban,Y,8436,9.040382074165628,4.672828834461906
LP_A06963,Male,Yes,1,Graduate,No,6288,3364,145,360,1.0,Semiurban,Y,9652,9.175024026848615,4.983606621708336
LP_R08928,Female,No,1,Graduate,Yes,3117,0,82,360,0.0,Rural,N,3117,8.044947049617722,4.418840607796598
LP_R09296,Male,No,0,Graduate,No,2509,1743,155,360,0.0,Rural,N,4252,8.355379895253634,5.049856007249537
LP_R02777,Male,No,1,Graduate,Yes,3676,1120,181,300,0.0,Semiurban,N,4796,8.475746001502063,5.204006687076795
LP_A05279,Male,Yes,0,Graduate,Yes,1731,2503,108,360,0.0,Rural,Y,4234,8.351138607086154,4.6913478822291435
LP_R01624,Female,Yes,1,Not Graduate,No,4919,219,68,240,0.0,Rural,N,5138,8.54461378699223,4.23410650459726
LP_A09434,Male,No,0,Graduate,Yes,10097,3052,187,360,1.0,Rural,Y,13149,9.48417703760591,5.236441962829949
LP_A03614,Female,Yes,2,Graduate,No,4646,3785,151,180,1.0,Urban,Y,8431,9.039789270781144,5.0238805208462765
LP_A02108,Male,No,1,Not Graduate,No,3877,322,141,360,1.0,Semiurban,Y,4199,8.34283980427146,4.955827057601261
LP_A07773,Male,Yes,0,Not Graduate,Yes,3259,4076,117,360,1.0,Rural,Y,7335,8.9005490139363,4.770684624465665
LP_R03529,Male,No,2,Graduate,Yes,3686,1546,250,240,0.0,Urban,N,5232,8.562740006372207,5.5254529391317835
LP_A06032,Male,Yes,0,Graduate,Yes,7789,2103,178,360,1.0,Rural,Y,9892,9.199582715323222,5.187385805840755
LP_A05323,Female,Yes,2,Graduate,No,5248,2657,121,180,1.0,Rural,Y,7905,8.97537724385663,4.804021044733257
LP_R07169,Female,Yes,0,Graduate,No,3369,0,20,180,1.0,Rural,N,3369,8.122668023346407,3.044522437723423
LP_R03787,Female,Yes,1,Graduate,No,3172,0,354,360,0.0,Rural,N,3172,8.062432791583195,5.872117789475416
LP_A04183,Male,Yes,3+,Graduate,No,4122,2336,152,240,1.0,Urban,Y,6458,8.773229786032473,5.030437921392435
LP_R03779,Male,Yes,0,Graduate,Yes,5674,864,294,120,1.0,Rural,N,6538,8.785539527561276,5.68697535633982
LP_R08824,Female,No,2,Graduate,No,1673,248,110,300,0.0,Rural,N,1921,7.561121589530238,4.709530201312334
LP_R03809,Female,Yes,0,Graduate,No,847,2241,212,120,1.0,Urban,N,3088,8.035602692918582,5.3612921657094255
LP_A00636,Male,Yes,1,Not Graduate,Yes,8011,2404,167,360,1.0,Semiurban,Y,10415,9.251098364448351,5.123963979403259
LP_A08983,Male,Yes,1,Graduate,Yes,6552,192,146,300,1.0,Rural,Y,6744,8.816556768641856,4.990432586778736
LP_A03219,Female,No,1,Graduate,No,6140,2522,139,300,1.0,Urban,Y,8662,9.06681636189014,4.941642422609304
LP_R06010,Female,Yes,1,Not Graduate,Yes,1139,1634,134,360,0.0,Urban,N,2773,7.928045600874777,4.90527477843843
LP_A06282,Male,No,1,Graduate,Yes,7855,1533,108,240,1.0,Urban,Y,9388,9.147294070258548,4.6913478822291435
LP_R03552,Female,No,2,Graduate,Yes,3754,769,339,360,0.0,Urban,N,4523,8.41715183723601,5.8289456176102075
LP_R02398,Male,Yes,0,Not Graduate,Yes,3780,752,116,240,0.0,Semiurban,N,4532,8.41913925094085,4.762173934797756
LP_A01193,Female,No,1,Graduate,No,9461,4531,127,240,1.0,Semiurban,Y,13992,9.546312483555713,4.852030263919617
LP_A00045,Female,Yes,1,Graduate,No,5522,0,153,360,1.0,Urban,Y,5522,8.616676469901188,5.0369526024136295
LP_R04702,Female,No,1,Graduate,No,5338,809,324,360,0.0,Urban,N,6147,8.723882104658486,5.783825182329737
LP_A00976,Female,Yes,0,Graduate,Yes,2196,1787,231,360,1.0,Urban,Y,3983,8.290041618704489,5.44673737166631
LP_R03155,Male,Yes,1,Graduate,Yes,2794,861,197,180,0.0,Urban,N,3655,8.204124932574041,5.288267030694535
LP_A06786,Female,No,1,Graduate,No,5331,2779,115,360,1.0,Rural,Y,8110,9.000976444070345,4.7535901911063645
LP_R00037,Female,No,1,Graduate,No,4852,1400,136,240,0.0,Semiurban,N,6252,8.740816627567298,4.919980925828125
LP_A02963,Female,Yes,0,Graduate,No,5057,3799,159,360,1.0,Urban,Y,8856,9.088963385809583,5.075173815233827
LP_A05563,Male,Yes,2,Not Graduate,No,8958,2293,162,360,1.0,Urban,Y,11251,9.328301169609748,5.093750200806762
LP_R01480,Male,Yes,0,Not Graduate,Yes,3138,758,197,240,0.0,Semiurban,N,3896,8.26796230533871,5.288267030694535
LP_A09776,Female,Yes,1,Graduate,No,11172,2528,141,300,1.0,Urban,Y,13700,9.525224101853109,4.955827057601261
LP_R00166,Male,Yes,3+,Not Graduate,No,1874,1348,277,300,1.0,Urban,N,3222,8.078067881815437,5.627621113690637
LP_A04515,Female,Yes,1,Not Graduate,No,4497,245,171,360,0.0,Rural,Y,4742,8.464425125877582,5.147494476813453
LP_A09581,Male,Yes,0,Graduate,No,7011,3398,212,360,1.0,Rural,Y,10409,9.250522161609014,5.3612921657094255
LP_R05881,Male,No,0,Graduate,No,3273,129,190,180,0.0,Rural,N,3402,8.132412674500905,5.25227342804663
LP_A01975,Male,Yes,1,Graduate,No,5405,2261,148,300,1.0,Rural,Y,7666,8.944680683558895,5.003946305945459
LP_A05121,Female,Yes,3+,Graduate,Yes,7796,3740,183,240,1.0,Urban,Y,11536,9.35331454092729,5.214935757608986
LP_R07991,Female,No,1,Not Graduate,Yes,2494,10,271,120,0.0,Rural,N,2504,7.826044013518965,5.605802066295998
LP_R03542,Male,No,2,Graduate,Yes,6031,0,185,240,0.0,Semiurban,N,6031,8.704833909687792,5.225746673713202
LP_R08582,Male,No,1,Not Graduate,No,3668,1046,250,240,0.0,Rural,N,4714,8.458504195067558,5.5254529391317835
LP_R09953,Female,No,3+,Graduate,No,6537,372,173,360,1.0,Urban,N,6909,8.840724916761715,5.159055299214529
LP_A06889,Female,Yes,0,Graduate,No,9836,2449,137,300,1.0,Rural,Y,12285,9.416215681723873,4.927253685157205
LP_R06307,Male,No,0,Not Graduate,Yes,3019,909,194,180,0.0,Rural,N,3928,8.27614021955846,5.272999558563747
LP_R09150,Male,No,2,Graduate,No,2048,1311,253,120,0.0,Rural,N,3359,8.11969625295725,5.537334267018537
LP_R00059,Female,No,3+,Graduate,Yes,4277,0,231,300,1.0,Semiurban,N,4277,8.361240889642351,5.44673737166631
LP_R05428,Male,No,1,Graduate,No,932,243,285,120,0.0,Urban,N,1175,7.069874128458572,5.655991810819852
LP_R01730,Male,Yes,1,Graduate,No,1607,603,160,300,1.0,Urban,N,2210,7.701200180857446,5.081404364984463
LP_R06707,Male,No,1,Not Graduate,Yes,3082,0,240,360,0.0,Rural,N,3082,8.03365842788615,5.484796933490655
LP_A01751,Female,Yes,1,Graduate,No,6509,2028,67,240,1.0,Rural,Y,8537,9.052282067317908,4.219507705176107
LP_R04487,Female,No,0,Graduate,No,1896,691,202,120,1.0,Urban,N,2587,7.858640655620791,5.313205979041787
LP_R01285,Male,Yes,1,Graduate,No,5052,129,269,300,0.0,Rural,N,5181,8.552946361122055,5.598421958998375
LP_A00432,Male,Yes,1,Graduate,No,2540,1652,141,300,1.0,Urban,Y,4192,8.341171747170762,4.955827057601261
LP_R09581,Male,No,0,Graduate,Yes,4068,191,105,180,0.0,Rural,N,4259,8.357024439263416,4.663439094112067
LP_A07600,Male,Yes,1,Not Graduate,No,8381,4917,65,360,1.0,Semiurban,Y,13298,9.495444123413163,4.189654742026425
LP_A01832,Female,Yes,1,Graduate,Yes,2793,1647,183,360,1.0,Urban,Y,4440,8.398634855292102,5.214935757608986
LP_A09632,Male,Yes,0,Not Graduate,No,6812,2978,146,360,1.0,Rural,Y,9790,9.189218875354072,4.990432586778736
LP_R02079,Male,No,0,Graduate,Yes,4244,1047,191,240,0.0,Rural,N,5291,8.573951525234847,5.2574953720277815
LP_A00037,Male,No,0,Graduate,No,7445,1929,20,360,1.0,Semiurban,Y,9374,9.14580185083861,3.044522437723423
LP_A08768,Female,No,2,Graduate,Yes,7163,1758,137,180,1.0,Semiurban,Y,8921,9.09627541568821,4.927253685157205
LP_R00323,Female,No,0,Graduate,No,400,996,165,360,0.0,Urban,N,1396,7.242082359256962,5.111987788356544
LP_A06203,Male,No,1,Not Graduate,Yes,4881,2339,129,180,1.0,Rural,Y,7220,8.884748726451182,4.867534450455582
LP_A03988,Male,No,0,Graduate,No,2129,1736,159,180,1.0,Urban,Y,3865,8.259975659768276,5.075173815233827
LP_R03497,Male,Yes,0,Graduate,No,4428,155,330,180,0.0,Semiurban,N,4583,8.430327258394575,5.802118375377063
LP_A00713,Female,No,2,Graduate,No,7562,290,109,360,1.0,Urban,Y,7852,8.968650903374874,4.700480365792417
LP_A00559,Female,Yes,3+,Graduate,No,6374,1576,125,240,1.0,Semiurban,Y,7950,8.981052985901483,4.836281906951478
LP_R09268,Female,No,3+,Graduate,Yes,5942,286,201,180,0.0,Urban,N,6228,8.736971085254146,5.308267697401205
LP_R03520,Female,No,2,Graduate,No,2969,1882,219,180,0.0,Semiurban,N,4851,8.48714627006394,5.393627546352362
LP_A02335,Female,Yes,3+,Graduate,No,10292,4393,53,360,1.0,Urban,Y,14685,9.594649938011555,3.9889840465642745
LP_R00240,Female,No,1,Graduate,No,4907,807,115,300,0.0,Rural,N,5714,8.65084957622891,4.7535901911063645
LP_A08831,Male,Yes,0,Graduate,Yes,2357,2994,85,360,1.0,Rural,Y,5351,8.585225601808064,4.454347296253507
LP_R09682,Female,Yes,0,Graduate,Yes,2394,0,226,120,0.0,Rural,N,2394,7.781138509845015,5.424950017481403
LP_A09073,Female,No,0,Graduate,No,5116,2487,166,360,1.0,Semiurban,Y,7603,8.93642970360832,5.117993812416755
LP_R01235,Male,Yes,0,Graduate,No,5073,874,251,360,0.0,Semiurban,N,5947,8.690810307580046,5.529429087511423
LP_A08759,Male,Yes,0,Not Graduate,No,6284,3100,129,360,1.0,Rural,Y,9384,9.14686794902061,4.867534450455582
LP_R06061,Male,Yes,3+,Graduate,No,2138,0,207,300,0.0,Semiurban,N,2138,7.668093709082406,5.337538079701318
LP_R09321,Female,No,3+,Not Graduate,No,3362,2025,184,360,0.0,Rural,N,5387,8.591929537530255,5.220355825078324
LP_R00329,Female,No,0,Not Graduate,No,5158,2222,159,300,0.0,Urban,N,7380,8.906664409770052,5.075173815233827
LP_R08322,Female,Yes,2,Graduate,No,5787,1106,173,300,0.0,Rural,N,6893,8.83840674707681,5.159055299214529
LP_A08330,Female,Yes,0,Graduate,No,6958,2649,94,360,1.0,Urban,Y,9607,9.170351363759819,4.553876891600541
LP_A07432,Male,No,0,Graduate,No,10398,3623,187,360,1.0,Urban,Y,14021,9.548382803766913,5.236441962829949
LP_R05665,Male,Yes,2,Graduate,No,3666,0,219,360,0.0,Semiurban,N,3666,8.207129168071326,5.393627546352362
LP_A08431,Male,No,0,Not Graduate,No,6309,1984,214,240,1.0,Rural,Y,8293,9.023287640806327,5.3706380281276624
LP_R04368,Male,No,0,Not Graduate,No,3188,2170,217,240,0.0,Rural,N,5358,8.58653266949485,5.384495062789089
LP_A03747,Female,Yes,0,Graduate,No,6268,1856,227,360,1.0,Urban,Y,8124,9.002701007197938,5.429345628954441
LP_A01597,Male,Yes,1,Graduate,Yes,1987,4007,161,360,1.0,Semiurban,Y,5994,8.698681067461614,5.087596335232384
LP_R05103,Male,No,1,Not Graduate,No,5686,1060,184,240,1.0,Urban,N,6746,8.816853240627426,5.220355825078324
LP_A04490,Male,Yes,3+,Not Graduate,No,10332,1667,181,120,1.0,Semiurban,Y,11999,9.392661928770137,5.204006687076795
LP_R08148,Female,No,1,Graduate,Yes,3354,1074,172,360,0.0,Semiurban,N,4428,8.395929103923198,5.153291594497779
LP_A09372,Female,No,0,Graduate,No,3841,0,175,360,1.0,Urban,Y,3841,8.253748343328501,5.170483995038151
LP_R03246,Female,Yes,1,Graduate,No,1758,0,282,240,0.0,Rural,N,1758,7.472500744737558,5.645446897643238
LP_A06007,Male,No,0,Graduate,No,7269,1470,97,300,1.0,Semiurban,Y,8739,9.07566546864958,4.584967478670572
LP_R07155,Female,Yes,2,Not Graduate,No,2037,2135,277,120,0.0,Rural,N,4172,8.336390480591552,5.627621113690637
LP_A04302,Female,No,3+,Graduate,No,7856,1140,142,360,1.0,Rural,Y,8996,9.104646467417119,4.962844630259907
LP_A03006,Female,No,0,Graduate,No,9888,3757,109,240,1.0,Semiurban,Y,13645,9.52120171737537,4.700480365792417
LP_R02658,Female,No,3+,Not Graduate,No,2038,0,95,180,0.0,Urban,N,2038,7.620214770574455,4.564348191467836
LP_A08282,Female,Yes,3+,Graduate,No,8364,2048,138,360,1.0,Rural,Y,10412,9.250810304529896,4.9344739331306915
LP_R05651,Male,Yes,1,Not Graduate,Yes,6909,0,218,300,0.0,Rural,N,6909,8.840724916761715,5.389071729816501
LP_A00625,Female,No,0,Graduate,No,8854,1964,181,360,1.0,Urban,Y,10818,9.289059126687574,5.204006687076795
LP_A07523,Male,Yes,0,Not Graduate,No,4219,4007,186,180,1.0,Urban,Y,8226,9.01517670716893,5.231108616854587
LP_A05830,Male,Yes,2,Not Graduate,No,4936,1543,149,120,1.0,Urban,Y,6479,8.776475789346321,5.0106352940962555
LP_A01741,Female,Yes,3+,Graduate,No,10285,2612,162,360,1.0,Rural,Y,12897,9.464827539570322,5.093750200806762
LP_R05285,Female,Yes,0,Not Graduate,Yes,4070,1031,191,240,0.0,Urban,N,5101,8.537387898701757,5.2574953720277815
LP_R00843,Female,No,3+,Graduate,No,2237,459,111,360,0.0,Rural,N,2696,7.89989532313973,4.718498871295094
LP_R03786,Female,Yes,0,Graduate,Yes,5896,974,142,360,0.0,Semiurban,N,6870,8.835064935031076,4.962844630259907
LP_A02829,Male,Yes,1,Graduate,No,8814,5088,49,240,1.0,Rural,Y,13902,9.539859923169542,3.912023005428146
LP_R03977,Female,Yes,1,Graduate,No,1303,1761,175,180,0.0,Urban,N,3064,8.027802848370312,5.170483995038151
LP_R04459,Male,Yes,3+,Graduate,No,400,1696,252,180,0.0,Urban,N,2096,7.64826303090192,5.53338948872752
LP_R00708,Male,No,1,Not Graduate,No,5111,1578,166,360,0.0,Semiurban,N,6689,8.808369153122275,5.117993812416755
LP_R00795,Male,Yes,3+,Graduate,No,400,0,301,180,0.0,Urban,N,400,5.993961427306569,5.71042701737487
LP_R08025,Female,Yes,3+,Graduate,No,3790,1220,186,240,1.0,Rural,N,5010,8.519390774959724,5.231108616854587
LP_R03523,Female,Yes,0,Not Graduate,No,4068,921,144,300,0.0,Urban,N,4989,8.515191188745565,4.976733742420574
LP_R03391,Female,Yes,1,Graduate,Yes,6061,0,297,300,0.0,Rural,N,6061,8.709795057617749,5.697093486505405
LP_A07939,Female,Yes,0,Graduate,No,5904,2797,101,180,1.0,Urban,Y,8701,9.071308163280625,4.624972813284271
LP_A08027,Male,Yes,1,Graduate,Yes,11386,3780,153,240,1.0,Semiurban,Y,15166,9.626877294051397,5.0369526024136295
LP_A03413,Female,Yes,3+,Graduate,No,7152,2844,128,360,1.0,Urban,Y,9996,9.210040326967182,4.859812404361672
LP_R03916,Female,No,0,Graduate,No,4492,1223,185,240,0.0,Semiurban,N,5715,8.651024539049757,5.225746673713202
LP_R00223,Male,No,1,Not Graduate,No,1059,1046,261,240,1.0,Semiurban,N,2105,7.652545692693921,5.568344503761097
LP_R09675,Female,No,1,Not Graduate,No,5258,1268,232,240,0.0,Urban,N,6526,8.783702698635217,5.4510384535657
LP_A00906,Female,Yes,3+,Not Graduate,Yes,6918,1935,151,180,1.0,Urban,Y,8853,9.088624613292087,5.0238805208462765
LP_A09228,Female,Yes,0,Graduate,No,10787,660,133,300,1.0,Semiurban,Y,11447,9.345570321236286,4.897839799950911
LP_R07996,Male,Yes,3+,Graduate,Yes,3919,168,187,240,0.0,Urban,N,4087,8.31581113188354,5.236441962829949
LP_A00760,Female,No,0,Not Graduate,No,4640,3123,160,360,1.0,Rural,Y,7763,8.957252944288902,5.081404364984463
LP_A03118,Female,Yes,1,Graduate,No,5575,1507,204,360,1.0,Semiurban,Y,7082,8.865452825753623,5.3230099791384085
LP_A00986,Female,Yes,3+,Graduate,No,5329,2355,140,360,1.0,Semiurban,Y,7684,8.947025655972697,4.948759890378168
LP_R02938,Male,Yes,3+,Not Graduate,No,1937,2773,156,120,0.0,Semiurban,N,4710,8.45765547870004,5.056245805348308
LP_R04152,Male,No,2,Not Graduate,No,4815,2001,146,120,0.0,Rural,N,6816,8.827174771362785,4.990432586778736
LP_R00909,Male,No,2,Graduate,No,3051,0,179,240,0.0,Semiurban,N,3051,8.023552392404348,5.19295685089021
LP_R00392,Female,No,0,Graduate,No,4895,1749,106,180,0.0,Semiurban,N,6644,8.801619971147346,4.672828834461906
LP_R07105,Male,Yes,0,Not Graduate,Yes,4202,0,211,300,0.0,Rural,N,4202,8.343553835005117,5.356586274672012
LP_R04132,Male,No,3+,Not Graduate,No,1699,711,114,300,0.0,Urban,N,2410,7.787796878181171,4.74493212836325
LP_A00295,Female,Yes,2,Graduate,No,5959,2011,144,240,1.0,Semiurban,Y,7970,8.983565234427923,4.976733742420574
LP_R05948,Male,No,0,Graduate,Yes,2802,211,184,300,0.0,Semiurban,N,3013,8.01102337918644,5.220355825078324
LP_A01785,Female,No,1,Graduate,No,9756,0,108,360,1.0,Urban,Y,9756,9.18574025510795,4.6913478822291435
LP_A04382,Male,Yes,3+,Not Graduate,No,11812,2042,130,240,0.0,Urban,Y,13854,9.536401457297078,4.875197323201151
LP_R06118,Female,No,2,Graduate,No,3716,1736,149,180,1.0,Rural,N,5452,8.60392119492606,5.0106352940962555
LP_A05318,Male,No,0,Graduate,No,9681,2244,158,300,1.0,Semiurban,Y,11925,9.386476169683052,5.0689042022202315
LP_A05854,Male,Yes,3+,Not Graduate,No,6306,2138,137,360,1.0,Urban,Y,8444,9.041329829241901,4.927253685157205
LP_R04938,Male,No,1,Not Graduate,No,5067,0,266,300,0.0,Urban,N,5067,8.53070154144103,5.58724865840025
LP_A09476,Male,No,1,Graduate,Yes,9759,2077,189,240,1.0,Rural,Y,11836,9.378985497953893,5.247024072160486
LP_R02735,Male,No,2,Graduate,Yes,4359,287,296,300,0.0,Urban,N,4646,8.443977129084978,5.6937321388027
LP_R03098,Male,Yes,1,Graduate,Yes,3510,2011,277,180,0.0,Semiurban,N,5521,8.6164953924901,5.627621113690637
LP_R03257,Female,No,0,Graduate,Yes,1658,630,159,120,0.0,Semiurban,N,2288,7.735870319952567,5.075173815233827
LP_A09904,Female,No,2,Not Graduate,Yes,6970,1964,101,360,1.0,Rural,Y,8934,9.097731427593528,4.624972813284271
LP_A05733,Female,Yes,0,Graduate,Yes,4741,4655,79,240,1.0,Urban,Y,9396,9.148145768383065,4.382026634673881
LP_A05769,Female,Yes,0,Graduate,No,3545,2790,144,360,1.0,Semiurban,Y,6335,8.754002933494261,4.976733742420574
LP_A08741,Male,Yes,0,Not Graduate,No,8531,2105,114,180,0.0,Urban,Y,10636,9.272093768251665,4.74493212836325
LP_R03339,Female,No,2,Graduate,Yes,4967,1339,165,180,0.0,Urban,N,6306,8.749415406663651,5.111987788356544
LP_R04440,Female,No,2,Not Graduate,No,400,539,251,180,0.0,Urban,N,939,6.84587987526405,5.529429087511423
LP_A07986,Male,No,0,Graduate,No,11486,1275,166,240,1.0,Rural,Y,12761,9.454227284428292,5.117993812416755
LP_R08168,Male,No,3+,Not Graduate,No,1287,584,260,360,1.0,Semiurban,N,1871,7.534762657037537,5.564520407322694
LP_A03574,Male,No,0,Graduate,No,4010,2852,200,180,1.0,Urban,Y,6862,8.833899942908635,5.303304908059076
LP_R01784,Female,No,2,Graduate,No,2051,362,207,120,0.0,Rural,N,2413,7.789040401657477,5.337538079701318
LP_A07407,Female,Yes,1,Graduate,No,7050,3202,120,240,1.0,Urban,Y,10252,9.235325624670091,4.795790545596741
LP_R08776,Male,No,0,Graduate,No,4194,1454,166,180,1.0,Urban,N,5648,8.639233817325263,5.117993812416755
LP_R08368,Male,No,1,Graduate,No,2235,0,155,120,0.0,Urban,N,2235,7.71244383427499,5.049856007249537
LP_A07313,Male,Yes,0,Not Graduate,No,8945,3122,171,240,1.0,Urban,Y,12067,9.398312600278953,5.147494476813453
LP_A02648,Male,Yes,0,Graduate,No,5807,2312,107,240,1.0,Urban,Y,8119,9.002085433155724,4.68213122712422
LP_A02586,Female,Yes,1,Not Graduate,No,5532,297,127,360,1.0,Rural,Y,5829,8.670772279344538,4.852030263919617
LP_A08903,Male,No,0,Not Graduate,Yes,8937,2948,178,240,1.0,Semiurban,Y,11885,9.383116515926606,5.187385805840755
LP_A06576,Male,Yes,0,Not Graduate,No,2661,2352,165,240,1.0,Urban,Y,5013,8.519989278718239,5.111987788356544
LP_A03160,Female,No,1,Graduate,No,4413,1298,138,360,1.0,Semiurban,Y,5711,8.65032450401942,4.9344739331306915
LP_A03182,Male,Yes,0,Not Graduate,No,6965,2800,159,360,1.0,Semiurban,Y,9765,9.186662244621605,5.075173815233827
LP_R03308,Male,Yes,0,Graduate,Yes,2628,279,149,240,0.0,Urban,N,2907,7.97522083865341,5.0106352940962555
LP_A02377,Female,Yes,0,Graduate,No,7900,1646,153,360,0.0,Urban,Y,9546,9.163982247998034,5.0369526024136295
LP_A04803,Male,Yes,1,Graduate,No,8600,4490,123,300,1.0,Urban,Y,13090,9.479680250180099,4.820281565605037
LP_R04802,Female,Yes,0,Graduate,No,5164,1449,42,180,0.0,Urban,N,6613,8.796943893541737,3.7612001156935624
LP_A05692,Female,No,2,Graduate,No,7023,3183,137,360,1.0,Semiurban,Y,10206,9.230829038403499,4.927253685157205
LP_R02362,Female,Yes,0,Not Graduate,Yes,2444,1934,259,240,0.0,Semiurban,N,4378,8.384575666801398,5.560681631015528
LP_R09234,Male,No,2,Graduate,No,3658,82,232,120,0.0,Semiurban,N,3740,8.227108234348146,5.4510384535657
LP_A05392,Female,Yes,0,Graduate,No,6963,3485,137,180,1.0,Urban,Y,10448,9.254261559034111,4.927253685157205
LP_R05964,Male,Yes,0,Graduate,No,2912,1405,255,360,1.0,Semiurban,N,4317,8.370547611074752,5.545177444479562
LP_A09371,Male,No,0,Graduate,No,7937,1272,117,300,1.0,Urban,Y,9209,9.128045129249353,4.770684624465665
LP_R09077,Male,No,3+,Not Graduate,No,5140,0,125,120,1.0,Semiurban,N,5140,8.545002892055505,4.836281906951478
LP_R09863,Female,Yes,0,Not Graduate,No,641,775,201,240,0.0,Rural,N,1416,7.256297239690681,5.308267697401205
LP_R07579,Female,No,0,Graduate,Yes,2971,1268,138,300,0.0,Urban,N,4239,8.352318548226004,4.9344739331306915
LP_R03886,Male,Yes,0,Not Graduate,No,1234,1340,131,300,0.0,Semiurban,N,2574,7.853604813097837,4.882801922586371
LP_R02343,Male,No,0,Graduate,No,2747,0,150,360,0.0,Semiurban,N,2747,7.91862865334224,5.017279836814924
LP_A08978,Female,Yes,1,Graduate,No,5727,3354,170,360,1.0,Semiurban,Y,9081,9.114049711657897,5.14166355650266
LP_R08843,Female,Yes,3+,Graduate,Yes,2065,1714,245,300,0.0,Urban,N,3779,8.237479288613633,5.5053315359323625
LP_A09291,Female,Yes,0,Graduate,No,3930,4549,168,360,1.0,Urban,Y,8479,9.045465728785949,5.1298987149230735
LP_R06217,Female,No,1,Not Graduate,No,4564,582,130,180,0.0,Semiurban,N,5146,8.546169299652755,4.875197323201151
LP_A05372,Female,Yes,2,Not Graduate,No,5484,2107,153,300,1.0,Urban,Y,7591,8.934850340289763,5.0369526024136295
LP_R05908,Female,No,0,Graduate,No,2153,1600,214,180,1.0,Rural,N,3753,8.230577217146454,5.3706380281276624
LP_A01613,Male,Yes,0,Graduate,No,10141,879,144,300,0.0,Urban,Y,11020,9.307557822691543,4.976733742420574
LP_A05829,Male,Yes,3+,Graduate,No,5577,801,163,300,1.0,Urban,Y,6378,8.760766624241956,5.099866427824199
LP_R09868,Female,No,0,Graduate,Yes,6895,0,145,360,1.0,Rural,N,6895,8.83869681234353,4.983606621708336
LP_R09330,Male,Yes,0,Not Graduate,No,1208,0,340,300,0.0,Rural,N,1208,7.097548850614793,5.831882477283517
LP_R01570,Male,No,1,Graduate,No,2921,0,177,120,0.0,Rural,N,2921,7.980023592310645,5.181783550292085
LP_A02015,Female,No,3+,Graduate,No,2951,2189,159,360,1.0,Semiurban,Y,5140,8.545002892055505,5.075173815233827
LP_R08209,Male,No,2,Not Graduate,No,4420,1357,159,300,0.0,Rural,N,5777,8.661812881026181,5.075173815233827
